OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,Sales,Total Cost,Profit,Year,Month,Profit Margin (%)
SO - 0003511,In-Store,WARE-UHY1004,2019-02-04,2019-07-05,2019-07-22,2019-07-23,USD,5,21,209,3,6,0.08,369.04,683.4,3772.368,2214.2400000000002,1558.1279999999997,2019,July,41.30371162092351
SO - 0003512,Wholesale,WARE-PUJ1005,2019-02-04,2019-07-05,2019-07-21,2019-07-25,USD,26,26,281,18,1,0.05,415.67,944.7,897.465,415.67,481.795,2019,July,53.68398767639964
SO - 0003513,In-Store,WARE-UHY1004,2019-02-04,2019-07-06,2019-07-15,2019-07-24,USD,7,33,208,32,4,0.08,648.02,1045.2,3846.3360000000002,2592.08,1254.2560000000003,2019,July,32.609111632473095
SO - 0003514,In-Store,WARE-MKL1006,2019-05-15,2019-07-06,2019-08-03,2019-08-04,USD,5,18,343,14,7,0.2,626.58,1118.9,6265.840000000001,4386.06,1879.7800000000007,2019,July,30.000446867459118
SO - 0003515,Online,WARE-UHY1004,2019-05-15,2019-07-06,2019-07-24,2019-07-25,USD,19,30,257,13,3,0.1,782.56,1956.4,5282.280000000001,2347.68,2934.600000000001,2019,July,55.55555555555557
SO - 0003516,Online,WARE-NBV1002,2019-05-15,2019-07-06,2019-08-02,2019-08-12,USD,17,42,83,26,8,0.4,434.16,1085.4,5209.92,3473.28,1736.6399999999999,2019,July,33.33333333333333
SO - 0003517,Distributor,WARE-PUJ1005,2019-05-15,2019-07-06,2019-07-22,2019-07-29,USD,23,20,321,46,1,0.1,934.25,1112.2,1000.98,934.25,66.73000000000002,2019,July,6.666466862474777
SO - 0003518,Distributor,WARE-NBV1002,2019-02-04,2019-07-06,2019-07-29,2019-08-02,USD,20,12,67,6,3,0.05,146.26,247.9,706.515,438.78,267.735,2019,July,37.8951614615401
SO - 0003519,In-Store,WARE-UHY1004,2019-02-04,2019-07-07,2019-07-11,2019-07-18,USD,12,40,249,37,4,0.05,728.96,1139.0,4328.2,2915.84,1412.3599999999997,2019,July,32.63157894736842
SO - 0003520,In-Store,WARE-NMK1003,2019-05-15,2019-07-07,2019-08-04,2019-08-05,USD,10,41,133,12,1,0.4,633.49,1038.5,623.1,633.49,-10.389999999999986,2019,July,-1.6674691060824884
SO - 0003521,Distributor,WARE-NMK1003,2019-02-04,2019-07-07,2019-07-15,2019-07-16,USD,23,46,179,25,3,0.05,841.39,1078.7,3074.295,2524.17,550.125,2019,July,17.894346508711752
SO - 0003522,In-Store,WARE-NMK1003,2019-05-15,2019-07-07,2019-07-14,2019-07-19,USD,5,29,191,39,3,0.08,2270.9,3604.6,9948.696,6812.700000000001,3135.995999999999,2019,July,31.521678821023368
SO - 0003523,Distributor,WARE-NMK1003,2019-05-15,2019-07-07,2019-07-15,2019-07-16,USD,23,16,141,3,7,0.08,531.31,871.0,5609.240000000001,3719.1699999999996,1890.070000000001,2019,July,33.69565217391306
SO - 0003524,Wholesale,WARE-NMK1003,2019-02-04,2019-07-07,2019-07-18,2019-07-28,USD,28,47,132,26,3,0.05,512.15,984.9,2806.9649999999997,1536.4499999999998,1270.5149999999999,2019,July,45.262944140735634
SO - 0003525,Online,WARE-NMK1003,2019-02-04,2019-07-07,2019-07-29,2019-08-08,USD,18,39,153,21,8,0.2,4552.25,5989.8,38334.72,36418.0,1916.7200000000012,2019,July,4.999958262379381
SO - 0003526,Wholesale,WARE-NBV1002,2019-05-15,2019-07-07,2019-07-21,2019-07-26,USD,27,28,86,47,5,0.1,616.27,978.2,4401.900000000001,3081.35,1320.5500000000006,2019,July,29.999545650741737
SO - 0003527,Wholesale,WARE-XYS1001,2019-05-15,2019-07-07,2019-07-23,2019-07-26,USD,27,8,1,5,7,0.1,1429.51,1701.8,10721.34,10006.57,714.7700000000004,2019,July,6.666797247359009
SO - 0003528,Online,WARE-NMK1003,2019-02-04,2019-07-07,2019-07-10,2019-07-19,USD,12,24,170,6,8,0.15,1080.58,1688.4,11481.12,8644.64,2836.4800000000014,2019,July,24.705603634488632
SO - 0003529,In-Store,WARE-NMK1003,2019-05-15,2019-07-08,2019-07-18,2019-07-21,USD,6,16,177,44,5,0.05,1065.97,2479.0,11775.25,5329.85,6445.4,2019,July,54.73684210526315
SO - 0003530,Wholesale,WARE-XYS1001,2019-05-15,2019-07-08,2019-07-19,2019-07-27,USD,26,42,57,4,6,0.05,175.81,214.4,1222.08,1054.8600000000001,167.2199999999998,2019,July,13.683228593872727
SO - 0003531,Online,WARE-XYS1001,2019-02-04,2019-07-08,2019-08-01,2019-08-04,USD,15,41,43,14,6,0.3,1046.54,1902.8,7991.759999999999,6279.24,1712.5199999999995,2019,July,21.428571428571423
SO - 0003532,In-Store,WARE-PUJ1005,2019-02-04,2019-07-08,2019-07-28,2019-08-01,USD,12,11,272,14,4,0.05,214.4,268.0,1018.4,857.6,160.79999999999995,2019,July,15.789473684210522
SO - 0003533,In-Store,WARE-XYS1001,2019-02-04,2019-07-08,2019-07-23,2019-07-24,USD,4,5,16,19,8,0.15,725.21,884.4,6013.92,5801.68,212.23999999999978,2019,July,3.5291457152738945
SO - 0003534,Online,WARE-NMK1003,2019-02-04,2019-07-08,2019-07-26,2019-08-05,USD,15,32,197,1,7,0.1,939.88,1118.9,7049.0700000000015,6579.16,469.9100000000017,2019,July,6.666269451147479
SO - 0003535,Online,WARE-XYS1001,2019-02-04,2019-07-08,2019-07-30,2019-08-05,USD,16,10,9,38,4,0.08,1462.61,1976.5,7273.52,5850.44,1423.0800000000008,2019,July,19.56521739130436
SO - 0003536,In-Store,WARE-XYS1001,2019-05-15,2019-07-09,2019-07-27,2019-08-03,USD,6,41,38,8,5,0.1,3526.55,6411.9,28853.55,17632.75,11220.8,2019,July,38.88880224443786
SO - 0003537,Online,WARE-MKL1006,2019-02-04,2019-07-09,2019-07-26,2019-08-04,USD,15,18,341,38,5,0.08,870.2,1279.7,5886.62,4351.0,1535.62,2019,July,26.086616768196347
SO - 0003538,In-Store,WARE-NBV1002,2019-02-04,2019-07-09,2019-07-25,2019-07-30,USD,9,1,73,43,2,0.05,831.0,1051.9,1998.6100000000001,1662.0,336.6100000000001,2019,July,16.842205332706236
SO - 0003539,Online,WARE-NMK1003,2019-02-04,2019-07-09,2019-07-31,2019-08-01,USD,20,42,120,1,1,0.05,1020.28,1889.4,1794.93,1020.28,774.6500000000001,2019,July,43.15767188692596
SO - 0003540,Online,WARE-UHY1004,2019-02-04,2019-07-09,2019-07-28,2019-08-07,USD,20,49,209,6,2,0.05,528.56,1078.7,2049.53,1057.12,992.4100000000003,2019,July,48.42134538162409
SO - 0003541,Online,WARE-UHY1004,2019-02-04,2019-07-09,2019-07-11,2019-07-16,USD,13,48,239,17,2,0.15,1678.89,2505.8,4259.860000000001,3357.78,902.0800000000004,2019,July,21.176282788636254
SO - 0003542,Online,WARE-MKL1006,2019-05-15,2019-07-10,2019-07-29,2019-08-04,USD,15,13,339,10,5,0.15,1708.5,2847.5,12101.875,8542.5,3559.375,2019,July,29.411764705882355
SO - 0003543,In-Store,WARE-PUJ1005,2019-05-15,2019-07-10,2019-07-16,2019-07-17,USD,10,15,275,17,2,0.05,1445.86,2780.5,5282.95,2891.72,2391.23,2019,July,45.26315789473684
SO - 0003544,Distributor,WARE-PUJ1005,2019-02-04,2019-07-10,2019-07-29,2019-08-02,USD,23,12,286,23,7,0.05,1249.95,2358.4,15683.359999999999,8749.65,6933.709999999999,2019,July,44.2106155823752
SO - 0003545,In-Store,WARE-PUJ1005,2019-05-15,2019-07-10,2019-08-02,2019-08-07,USD,2,17,313,18,3,0.05,4680.69,6411.9,18273.914999999997,14042.07,4231.8449999999975,2019,July,23.157845486312038
SO - 0003546,In-Store,WARE-XYS1001,2019-02-04,2019-07-10,2019-07-20,2019-07-23,USD,8,38,31,4,6,0.08,469.94,1118.9,6176.328,2819.64,3356.6880000000006,2019,July,54.347631796756914
SO - 0003547,Distributor,WARE-NBV1002,2019-05-15,2019-07-10,2019-08-05,2019-08-15,USD,22,50,80,12,2,0.1,3431.74,5279.6,9503.28,6863.48,2639.800000000001,2019,July,27.77777777777779
SO - 0003548,Wholesale,WARE-PUJ1005,2019-05-15,2019-07-10,2019-07-16,2019-07-26,USD,26,41,278,24,6,0.15,644.88,1172.5,5979.75,3869.2799999999997,2110.4700000000003,2019,July,35.293615953844224
SO - 0003549,Distributor,WARE-XYS1001,2019-05-15,2019-07-10,2019-07-16,2019-07-19,USD,25,49,5,20,8,0.1,480.79,1045.2,7525.4400000000005,3846.32,3679.1200000000003,2019,July,48.8891015010418
SO - 0003550,Online,WARE-UHY1004,2019-05-15,2019-07-10,2019-08-07,2019-08-08,USD,14,1,203,41,5,0.05,635.56,1025.1,4869.224999999999,3177.7999999999997,1691.4249999999997,2019,July,34.73704747675451
SO - 0003551,In-Store,WARE-NBV1002,2019-02-04,2019-07-10,2019-08-04,2019-08-11,USD,10,49,71,21,6,0.1,3577.4,5420.3,29269.620000000003,21464.4,7805.220000000001,2019,July,26.666625668525935
SO - 0003552,Distributor,WARE-MKL1006,2019-02-04,2019-07-11,2019-07-26,2019-07-30,USD,25,37,343,27,2,0.05,616.27,844.2,1603.98,1232.54,371.44000000000005,2019,July,23.157395977505956
SO - 0003553,In-Store,WARE-NMK1003,2019-02-04,2019-07-11,2019-07-17,2019-07-19,USD,9,42,151,32,4,0.15,3241.73,3859.2,13121.279999999999,12966.92,154.35999999999876,2019,July,1.1764096185737882
SO - 0003554,Online,WARE-PUJ1005,2019-05-15,2019-07-11,2019-08-01,2019-08-08,USD,14,45,303,47,5,0.1,2232.44,3986.5,17939.25,11162.2,6777.049999999999,2019,July,37.77777777777777
SO - 0003555,In-Store,WARE-NMK1003,2019-05-15,2019-07-12,2019-08-07,2019-08-14,USD,10,15,92,22,5,0.15,859.68,1829.1,7773.675,4298.4,3475.2750000000005,2019,July,44.70568939401249
SO - 0003556,Wholesale,WARE-NMK1003,2019-02-04,2019-07-12,2019-07-25,2019-07-26,USD,26,11,151,28,8,0.3,1455.24,2425.4,13582.24,11641.92,1940.3199999999997,2019,July,14.285714285714285
SO - 0003557,Online,WARE-NMK1003,2019-02-04,2019-07-12,2019-07-17,2019-07-21,USD,13,14,112,33,2,0.15,679.58,1078.7,1833.79,1359.16,474.6299999999999,2019,July,25.88246200491877
SO - 0003558,Distributor,WARE-NMK1003,2019-02-04,2019-07-12,2019-08-03,2019-08-13,USD,22,5,153,2,7,0.1,2423.79,3189.2,20091.96,16966.53,3125.4300000000003,2019,July,15.555625235168696
SO - 0003559,Distributor,WARE-PUJ1005,2019-05-15,2019-07-12,2019-08-01,2019-08-08,USD,22,18,328,20,7,0.05,664.77,810.7,5391.155000000001,4653.389999999999,737.7650000000012,2019,July,13.684729895541887
SO - 0003560,In-Store,WARE-NMK1003,2019-02-04,2019-07-12,2019-07-24,2019-07-30,USD,1,18,173,37,4,0.05,2062.26,3819.0,14512.199999999999,8249.04,6263.159999999998,2019,July,43.157894736842096
SO - 0003561,Wholesale,WARE-NMK1003,2019-02-04,2019-07-13,2019-07-28,2019-08-03,USD,27,7,151,6,8,0.08,2566.37,3564.4,26233.984,20530.96,5703.024000000001,2019,July,21.739069445189877
SO - 0003562,Distributor,WARE-NMK1003,2019-05-15,2019-07-13,2019-07-29,2019-08-07,USD,22,48,187,47,1,0.05,1011.23,2351.7,2234.115,1011.23,1222.8849999999998,2019,July,54.73688686571639
SO - 0003563,Online,WARE-UHY1004,2019-02-04,2019-07-13,2019-07-28,2019-08-03,USD,15,33,239,2,1,0.3,827.72,1165.8,816.06,827.72,-11.660000000000082,2019,July,-1.4288165085900648
SO - 0003564,Online,WARE-NMK1003,2019-02-04,2019-07-13,2019-07-30,2019-08-04,USD,20,48,127,28,7,0.05,633.95,1112.2,7396.13,4437.650000000001,2958.4799999999996,2019,July,40.00037857636357
SO - 0003565,Online,WARE-UHY1004,2019-05-15,2019-07-13,2019-08-07,2019-08-09,USD,12,50,215,45,5,0.1,623.17,877.7,3949.65,3115.85,833.8000000000002,2019,July,21.110731330624237
SO - 0003566,In-Store,WARE-PUJ1005,2019-05-15,2019-07-14,2019-08-05,2019-08-07,USD,7,26,305,47,6,0.15,1431.12,1788.9,9123.390000000001,8586.72,536.6700000000019,2019,July,5.8823529411764905
SO - 0003567,Distributor,WARE-NMK1003,2019-02-04,2019-07-14,2019-08-07,2019-08-10,USD,22,37,145,41,3,0.08,1374.84,2546.0,7026.96,4124.5199999999995,2902.4400000000005,2019,July,41.30434782608696
SO - 0003568,Online,WARE-NBV1002,2019-05-15,2019-07-14,2019-08-07,2019-08-17,USD,13,37,87,42,2,0.05,1725.92,2465.6,4684.639999999999,3451.84,1232.7999999999993,2019,July,26.315789473684198
SO - 0003569,Wholesale,WARE-PUJ1005,2019-05-15,2019-07-14,2019-07-17,2019-07-24,USD,27,43,291,42,1,0.15,4228.97,5956.3,5062.8550000000005,4228.97,833.8850000000002,2019,July,16.470647490398207
SO - 0003570,Online,WARE-PUJ1005,2019-05-15,2019-07-14,2019-08-08,2019-08-11,USD,16,34,296,46,5,0.05,686.08,1072.0,5092.0,3430.4,1661.6,2019,July,32.63157894736842
SO - 0003571,Online,WARE-MKL1006,2019-05-15,2019-07-14,2019-07-17,2019-07-22,USD,16,19,337,41,8,0.1,674.96,978.2,7043.040000000001,5399.68,1643.3600000000006,2019,July,23.3331061587042
SO - 0003572,In-Store,WARE-UHY1004,2019-05-15,2019-07-14,2019-07-26,2019-08-05,USD,6,33,212,20,5,0.2,79.6,180.9,723.6,398.0,325.6,2019,July,44.99723604201216
SO - 0003573,Distributor,WARE-NMK1003,2019-02-04,2019-07-14,2019-07-20,2019-07-28,USD,21,41,112,46,1,0.05,428.8,857.6,814.72,428.8,385.92,2019,July,47.36842105263158
SO - 0003574,Online,WARE-MKL1006,2019-02-04,2019-07-14,2019-08-01,2019-08-11,USD,15,41,345,40,1,0.08,3740.95,5755.3,5294.876,3740.95,1553.9260000000004,2019,July,29.34773165603879
SO - 0003575,Distributor,WARE-PUJ1005,2019-02-04,2019-07-14,2019-07-24,2019-07-29,USD,22,3,281,4,8,0.08,1988.56,2485.7,18294.752,15908.48,2386.272000000001,2019,July,13.04347826086957
SO - 0003576,In-Store,WARE-NMK1003,2019-05-15,2019-07-15,2019-07-28,2019-08-06,USD,9,30,199,25,1,0.1,639.58,864.3,777.87,639.58,138.28999999999996,2019,July,17.778034890148735
SO - 0003577,In-Store,WARE-XYS1001,2019-02-04,2019-07-15,2019-07-18,2019-07-25,USD,8,17,54,24,8,0.08,498.61,817.4,6016.064,3988.88,2027.1840000000002,2019,July,33.696184083148054
SO - 0003578,In-Store,WARE-NMK1003,2019-02-04,2019-07-15,2019-07-19,2019-07-20,USD,10,25,170,37,5,0.08,675.03,1038.5,4777.1,3375.1499999999996,1401.9500000000007,2019,July,29.34730275690274
SO - 0003579,In-Store,WARE-NMK1003,2019-02-04,2019-07-15,2019-07-17,2019-07-26,USD,7,32,114,36,4,0.15,928.29,1092.1,3713.1399999999994,3713.16,-0.020000000000436557,2019,July,-0.0005386276843974792
SO - 0003580,Online,WARE-PUJ1005,2019-02-04,2019-07-15,2019-07-27,2019-08-05,USD,14,13,302,6,3,0.08,1912.85,3825.7,10558.931999999999,5738.549999999999,4820.382,2019,July,45.652173913043484
SO - 0003581,Online,WARE-PUJ1005,2019-02-04,2019-07-15,2019-07-21,2019-07-24,USD,15,20,296,8,2,0.1,128.98,167.5,301.5,257.96,43.54000000000002,2019,July,14.441127694859047
SO - 0003582,Distributor,WARE-NBV1002,2019-05-15,2019-07-15,2019-08-09,2019-08-13,USD,21,24,80,42,7,0.08,2127.38,3939.6,25371.024,14891.66,10479.364000000001,2019,July,41.30445818820715
SO - 0003583,In-Store,WARE-XYS1001,2019-02-04,2019-07-15,2019-08-05,2019-08-06,USD,2,19,30,26,5,0.15,167.23,261.3,1110.5249999999999,836.15,274.3749999999999,2019,July,24.70678282794173
SO - 0003584,In-Store,WARE-UHY1004,2019-05-15,2019-07-15,2019-07-22,2019-07-25,USD,9,12,235,37,5,0.15,1454.97,2385.2,10137.1,7274.85,2862.25,2019,July,28.235392765189253
SO - 0003585,In-Store,WARE-NBV1002,2019-05-15,2019-07-15,2019-08-02,2019-08-12,USD,11,10,71,18,1,0.4,3131.38,3865.9,2319.54,3131.38,-811.8400000000001,2019,July,-35.00004311199635
SO - 0003586,In-Store,WARE-PUJ1005,2019-05-15,2019-07-16,2019-08-02,2019-08-07,USD,12,2,294,42,5,0.05,1571.28,3832.4,18203.899999999998,7856.4,10347.499999999998,2019,July,56.84221512972495
SO - 0003587,In-Store,WARE-NMK1003,2019-02-04,2019-07-16,2019-07-29,2019-08-05,USD,11,1,129,1,2,0.1,2658.23,3852.5,6934.5,5316.46,1618.04,2019,July,23.33318912682962
SO - 0003588,Online,WARE-XYS1001,2019-02-04,2019-07-16,2019-07-22,2019-07-27,USD,13,26,2,17,1,0.08,137.22,214.4,197.24800000000002,137.22,60.02800000000002,2019,July,30.432754704737192
SO - 0003589,Online,WARE-PUJ1005,2019-02-04,2019-07-16,2019-07-25,2019-08-04,USD,17,47,303,47,5,0.2,178.22,254.6,1018.4000000000001,891.1,127.30000000000007,2019,July,12.500000000000005
SO - 0003590,Distributor,WARE-MKL1006,2019-02-04,2019-07-16,2019-08-01,2019-08-08,USD,23,22,353,13,5,0.3,436.84,1092.1,3822.35,2184.2,1638.15,2019,July,42.85714285714286
SO - 0003591,In-Store,WARE-MKL1006,2019-02-04,2019-07-17,2019-08-02,2019-08-07,USD,6,20,347,21,2,0.1,911.74,1688.4,3039.1200000000003,1823.48,1215.6400000000003,2019,July,39.99973676590592
SO - 0003592,In-Store,WARE-NMK1003,2019-05-15,2019-07-17,2019-08-04,2019-08-08,USD,3,1,89,27,2,0.15,1269.11,3021.7,5136.889999999999,2538.22,2598.6699999999996,2019,July,50.588391030370516
SO - 0003593,Online,WARE-NMK1003,2019-02-04,2019-07-17,2019-07-25,2019-08-01,USD,19,42,110,8,8,0.4,2866.13,3926.2,18845.76,22929.04,-4083.2800000000025,2019,July,-21.66683646613351
SO - 0003594,In-Store,WARE-NBV1002,2019-02-04,2019-07-17,2019-07-27,2019-08-04,USD,2,34,84,31,1,0.15,1241.85,2257.9,1919.215,1241.85,677.365,2019,July,35.29385712387617
SO - 0003595,Online,WARE-NMK1003,2019-02-04,2019-07-17,2019-08-12,2019-08-21,USD,15,49,124,39,2,0.05,2172.41,2586.2,4913.78,4344.82,568.96,2019,July,11.578865964695204
SO - 0003596,In-Store,WARE-PUJ1005,2019-02-04,2019-07-17,2019-07-26,2019-07-30,USD,8,28,276,46,1,0.05,617.87,1065.3,1012.0349999999999,617.87,394.16499999999985,2019,July,38.94776366430014
SO - 0003597,In-Store,WARE-MKL1006,2019-02-04,2019-07-17,2019-07-31,2019-08-04,USD,2,31,360,23,5,0.08,1322.38,3075.3,14146.380000000001,6611.900000000001,7534.4800000000005,2019,July,53.26083422048609
SO - 0003598,In-Store,WARE-PUJ1005,2019-05-15,2019-07-17,2019-07-19,2019-07-29,USD,4,29,297,16,7,0.05,547.93,1165.8,7752.569999999999,3835.5099999999998,3917.059999999999,2019,July,50.52595461891991
SO - 0003599,Online,WARE-MKL1006,2019-05-15,2019-07-17,2019-08-05,2019-08-09,USD,19,48,355,7,3,0.08,2467.88,5875.9,16217.483999999999,7403.64,8813.843999999997,2019,July,54.347789089848945
SO - 0003600,Wholesale,WARE-XYS1001,2019-02-04,2019-07-18,2019-07-26,2019-07-27,USD,27,45,7,10,3,0.08,145.39,207.7,573.252,436.16999999999996,137.082,2019,July,23.91304347826087
SO - 0003601,Wholesale,WARE-MKL1006,2019-02-04,2019-07-18,2019-08-05,2019-08-07,USD,26,45,356,18,2,0.1,872.34,1038.5,1869.3,1744.68,124.61999999999989,2019,July,6.666666666666661
SO - 0003602,In-Store,WARE-PUJ1005,2019-02-04,2019-07-18,2019-08-13,2019-08-16,USD,9,47,266,3,1,0.4,4758.41,6023.3,3613.98,4758.41,-1144.4299999999998,2019,July,-31.666749677640716
SO - 0003603,In-Store,WARE-PUJ1005,2019-05-15,2019-07-18,2019-07-24,2019-07-30,USD,4,19,302,42,5,0.05,501.7,964.8,4582.8,2508.5,2074.3,2019,July,45.262721480317715
SO - 0003604,Distributor,WARE-PUJ1005,2019-05-15,2019-07-18,2019-08-02,2019-08-05,USD,25,14,326,20,7,0.4,1351.93,2371.8,9961.560000000001,9463.51,498.0500000000011,2019,July,4.999718919526671
SO - 0003605,Online,WARE-NMK1003,2019-02-04,2019-07-18,2019-08-07,2019-08-15,USD,18,9,107,36,5,0.2,742.9,884.4,3537.6000000000004,3714.5,-176.89999999999964,2019,July,-5.000565355042956
SO - 0003606,Wholesale,WARE-NBV1002,2019-05-15,2019-07-18,2019-08-08,2019-08-12,USD,27,11,77,10,7,0.05,2058.91,2941.3,19559.645,14412.369999999999,5147.2750000000015,2019,July,26.315789473684216
SO - 0003607,In-Store,WARE-NMK1003,2019-02-04,2019-07-18,2019-08-04,2019-08-08,USD,6,30,99,37,1,0.05,1251.09,1762.1,1673.995,1251.09,422.905,2019,July,25.263217632071783
SO - 0003608,In-Store,WARE-XYS1001,2019-02-04,2019-07-18,2019-08-12,2019-08-17,USD,3,45,30,44,3,0.05,5118.8,6398.5,18235.725,15356.400000000001,2879.324999999997,2019,July,15.789473684210511
SO - 0003609,Wholesale,WARE-NMK1003,2019-02-04,2019-07-19,2019-08-11,2019-08-14,USD,27,40,130,42,7,0.2,1197.49,1963.1,10993.36,8382.43,2610.9300000000003,2019,July,23.750063674800064
SO - 0003610,In-Store,WARE-NMK1003,2019-02-04,2019-07-19,2019-08-01,2019-08-09,USD,9,4,127,3,1,0.1,654.26,1038.5,934.65,654.26,280.39,2019,July,29.99946504038945
SO - 0003611,In-Store,WARE-XYS1001,2019-05-15,2019-07-19,2019-08-12,2019-08-19,USD,9,49,47,40,7,0.05,674.36,1226.1,8153.564999999999,4720.52,3433.0449999999983,2019,July,42.10483389781033
SO - 0003612,In-Store,WARE-MKL1006,2019-05-15,2019-07-19,2019-07-22,2019-07-23,USD,12,47,349,13,1,0.15,841.39,1219.4,1036.49,841.39,195.10000000000002,2019,July,18.823143493907324
SO - 0003613,In-Store,WARE-UHY1004,2019-05-15,2019-07-19,2019-07-21,2019-07-24,USD,8,17,242,25,6,0.3,2989.27,5748.6,24144.120000000003,17935.62,6208.500000000004,2019,July,25.714335415827964
SO - 0003614,Distributor,WARE-MKL1006,2019-05-15,2019-07-19,2019-07-31,2019-08-03,USD,25,33,350,16,6,0.2,334.2,777.2,3730.560000000001,2005.1999999999998,1725.360000000001,2019,July,46.24935666495112
SO - 0003615,In-Store,WARE-MKL1006,2019-02-04,2019-07-19,2019-07-26,2019-07-27,USD,10,45,367,30,3,0.15,761.86,917.9,2340.645,2285.58,55.065000000000055,2019,July,2.35255666707254
SO - 0003616,In-Store,WARE-NMK1003,2019-05-15,2019-07-19,2019-08-15,2019-08-23,USD,8,31,185,16,6,0.15,462.84,1051.9,5364.6900000000005,2777.04,2587.6500000000005,2019,July,48.234846747901564
SO - 0003617,In-Store,WARE-PUJ1005,2019-02-04,2019-07-19,2019-08-11,2019-08-15,USD,1,10,272,17,5,0.1,679.38,1132.3,5095.35,3396.9,1698.4500000000003,2019,July,33.333333333333336
SO - 0003618,Distributor,WARE-PUJ1005,2019-05-15,2019-07-19,2019-07-24,2019-08-02,USD,22,28,269,5,1,0.15,3020.36,6164.0,5239.4,3020.36,2219.0399999999995,2019,July,42.35294117647058
SO - 0003619,In-Store,WARE-PUJ1005,2019-02-04,2019-07-19,2019-07-22,2019-07-29,USD,8,45,311,36,4,0.05,2082.23,2539.3,9649.34,8328.92,1320.42,2019,July,13.684044711866306
SO - 0003620,Distributor,WARE-UHY1004,2019-05-15,2019-07-20,2019-08-09,2019-08-15,USD,23,32,246,38,5,0.15,3792.6,6117.1,25997.675,18963.0,7034.674999999999,2019,July,27.058861994389883
SO - 0003621,Online,WARE-NMK1003,2019-02-04,2019-07-20,2019-07-28,2019-08-06,USD,18,19,139,27,1,0.08,2465.6,3852.5,3544.3,2465.6,1078.7000000000003,2019,July,30.43478260869566
SO - 0003622,Online,WARE-UHY1004,2019-05-15,2019-07-20,2019-08-02,2019-08-10,USD,14,32,239,39,3,0.05,2069.5,3832.4,10922.34,6208.5,4713.84,2019,July,43.15778487027505
SO - 0003623,In-Store,WARE-PUJ1005,2019-05-15,2019-07-20,2019-08-03,2019-08-10,USD,1,7,300,33,8,0.1,799.18,1125.6,8104.32,6393.44,1710.88,2019,July,21.110716259969994
SO - 0003624,In-Store,WARE-PUJ1005,2019-05-15,2019-07-20,2019-07-24,2019-07-29,USD,7,38,297,43,6,0.05,1420.8,3088.7,17605.589999999997,8524.8,9080.789999999997,2019,July,51.57901552859063
SO - 0003625,In-Store,WARE-XYS1001,2019-05-15,2019-07-20,2019-08-05,2019-08-09,USD,10,29,20,38,6,0.05,841.19,1038.5,5919.45,5047.14,872.3099999999995,2019,July,14.736335301421576
SO - 0003626,Online,WARE-UHY1004,2019-05-15,2019-07-20,2019-08-02,2019-08-08,USD,19,27,219,33,7,0.1,431.55,757.1,4769.73,3020.85,1748.8799999999997,2019,July,36.66622639017302
SO - 0003627,Distributor,WARE-NMK1003,2019-05-15,2019-07-20,2019-07-25,2019-07-26,USD,22,9,121,33,7,0.05,100.77,214.4,1425.76,705.39,720.37,2019,July,50.52533385703064
SO - 0003628,In-Store,WARE-NMK1003,2019-05-15,2019-07-21,2019-08-14,2019-08-16,USD,10,39,178,17,4,0.05,607.82,750.4,2851.52,2431.28,420.2399999999998,2019,July,14.73740320951632
SO - 0003629,Online,WARE-UHY1004,2019-05-15,2019-07-21,2019-08-17,2019-08-23,USD,16,28,235,12,6,0.2,606.22,1045.2,5016.960000000001,3637.32,1379.6400000000008,2019,July,27.49952162265596
SO - 0003630,Online,WARE-NMK1003,2019-02-04,2019-07-21,2019-08-03,2019-08-09,USD,18,43,91,8,6,0.05,163.21,194.3,1107.5100000000002,979.26,128.25000000000023,2019,July,11.580030880082365
